"Time","yolo-server-6b58946cb4-5922k / default / PKG","yolo-server-99847bd7d-pfn7h / default / PKG","yolo-server-6b58946cb4-5922k / default / DRAM","yolo-server-99847bd7d-pfn7h / default / DRAM","yolo-server-6b58946cb4-5922k / default / OTHER","yolo-server-99847bd7d-pfn7h / default / OTHER","yolo-server-6b58946cb4-5922k / default / GPU","yolo-server-99847bd7d-pfn7h / default / GPU"
2024-08-08 02:10:20,51.8,,0,,0,,0,
2024-08-08 02:10:30,51.8,,0,,0,,0,
2024-08-08 02:10:40,52.0,,0,,0,,0,
2024-08-08 02:10:50,52.0,,0,,0,,0,
2024-08-08 02:11:00,52.0,,0,,0,,0,
2024-08-08 02:11:10,51.8,,0,,0,,0,
2024-08-08 02:11:20,51.8,,0,,0,,0,
2024-08-08 02:11:30,51.8,,0,,0,,0,
2024-08-08 02:11:40,51.9,,0,,0,,0,
2024-08-08 02:11:50,51.9,,0,,0,,0,
2024-08-08 02:12:00,51.9,,0,,0,,0,
2024-08-08 02:12:10,52.0,,0,,0,,0,
2024-08-08 02:12:20,52.0,,0,,0,,0,
2024-08-08 02:12:30,52.0,,0,,0,,0,
2024-08-08 02:12:40,52.0,,0,,0,,0,
2024-08-08 02:12:50,52.0,,0,,0,,0,
2024-08-08 02:13:00,52.0,,0,,0,,0,
2024-08-08 02:13:10,51.7,,0,,0,,0,
2024-08-08 02:13:20,51.7,,0,,0,,0,
2024-08-08 02:13:30,51.7,,0,,0,,0,
2024-08-08 02:13:40,52.1,,0,,0,,0,
2024-08-08 02:13:50,52.1,,0,,0,,0,
2024-08-08 02:14:00,52.1,,0,,0,,0,
2024-08-08 02:14:10,51.9,,0,,0,,0,
2024-08-08 02:14:20,51.9,,0,,0,,0,
2024-08-08 02:14:30,51.9,,0,,0,,0,
2024-08-08 02:14:40,52.1,,0,,0,,0,
2024-08-08 02:14:50,52.1,,0,,0,,0,
2024-08-08 02:15:00,52.1,,0,,0,,0,
2024-08-08 02:15:10,52.1,,0,,0,,0,
2024-08-08 02:15:20,52.1,,0,,0,,0,
2024-08-08 02:15:30,52.1,,0,,0,,0,
2024-08-08 02:15:40,52.2,,0,,0,,0,
2024-08-08 02:15:50,52.2,,0,,0,,0,
2024-08-08 02:16:00,52.2,,0,,0,,0,
2024-08-08 02:16:10,51.1,,0,,0,,0,
2024-08-08 02:16:20,51.1,,0,,0,,0,
2024-08-08 02:16:30,51.1,,0,,0,,0,
2024-08-08 02:16:40,52.0,,0,,0,,0,
2024-08-08 02:16:50,52.0,,0,,0,,0,
2024-08-08 02:17:00,52.0,,0,,0,,0,
2024-08-08 02:17:10,52.1,,0,,0,,0,
2024-08-08 02:17:20,52.1,,0,,0,,0,
2024-08-08 02:17:30,52.1,,0,,0,,0,
2024-08-08 02:17:40,52.2,,0,,0,,0,
2024-08-08 02:17:50,52.2,,0,,0,,0,
2024-08-08 02:18:00,52.2,,0,,0,,0,
2024-08-08 02:18:10,52.1,,0,,0,,0,
2024-08-08 02:18:20,52.1,,0,,0,,0,
2024-08-08 02:18:30,52.1,,0,,0,,0,
2024-08-08 02:18:40,51.8,,0,,0,,0,
2024-08-08 02:18:50,51.8,,0,,0,,0,
2024-08-08 02:19:00,51.8,,0,,0,,0,
2024-08-08 02:19:10,52.0,,0,,0,,0,
2024-08-08 02:19:20,52.0,,0,,0,,0,
2024-08-08 02:19:30,52.0,,0,,0,,0,
2024-08-08 02:19:40,52.1,,0,,0,,0,
2024-08-08 02:19:50,52.1,,0,,0,,0,
2024-08-08 02:20:00,52.1,,0,,0,,0,
2024-08-08 02:20:10,51.6,,0,,0,,0,
2024-08-08 02:20:20,51.6,,0,,0,,0,
2024-08-08 02:20:30,51.6,,0,,0,,0,
2024-08-08 02:20:40,52.1,,0,,0,,0,
2024-08-08 02:20:50,52.1,,0,,0,,0,
2024-08-08 02:21:00,52.1,,0,,0,,0,
2024-08-08 02:21:10,51.3,,0,,0,,0,
2024-08-08 02:21:20,51.3,,0,,0,,0,
2024-08-08 02:21:30,51.3,,0,,0,,0,
2024-08-08 02:21:40,51.9,,0,,0,,0,
2024-08-08 02:21:50,51.9,,0,,0,,0,
2024-08-08 02:22:00,51.9,,0,,0,,0,
2024-08-08 02:22:10,51.8,,0,,0,,0,
2024-08-08 02:22:20,51.8,,0,,0,,0,
2024-08-08 02:22:30,51.8,,0,,0,,0,
2024-08-08 02:22:40,52.1,,0,,0,,0,
2024-08-08 02:22:50,52.1,,0,,0,,0,
2024-08-08 02:23:00,52.1,,0,,0,,0,
2024-08-08 02:23:10,51.9,,0,,0,,0,
2024-08-08 02:23:20,51.9,,0,,0,,0,
2024-08-08 02:23:30,51.9,,0,,0,,0,
2024-08-08 02:23:40,51.9,,0,,0,,0,
2024-08-08 02:23:50,51.9,,0,,0,,0,
2024-08-08 02:24:00,51.9,,0,,0,,0,
2024-08-08 02:24:10,52.0,,0,,0,,0,
2024-08-08 02:24:20,52.0,,0,,0,,0,
2024-08-08 02:24:30,52.0,,0,,0,,0,
2024-08-08 02:24:40,52.0,,0,,0,,0,
2024-08-08 02:24:50,52.0,,0,,0,,0,
2024-08-08 02:25:00,52.0,,0,,0,,0,
2024-08-08 02:25:10,52.1,,0,,0,,0,
2024-08-08 02:25:20,52.1,,0,,0,,0,
2024-08-08 02:25:30,52.1,,0,,0,,0,
2024-08-08 02:25:40,52.1,,0,,0,,0,
2024-08-08 02:25:50,52.1,,0,,0,,0,
2024-08-08 02:26:00,52.1,,0,,0,,0,
2024-08-08 02:26:10,51.4,,0,,0,,0,
2024-08-08 02:26:20,51.4,,0,,0,,0,
2024-08-08 02:26:30,51.4,,0,,0,,0,
2024-08-08 02:26:40,52.0,,0,,0,,0,
2024-08-08 02:26:50,52.0,,0,,0,,0,
2024-08-08 02:27:00,52.0,,0,,0,,0,
2024-08-08 02:27:10,52.1,,0,,0,,0,
2024-08-08 02:27:20,52.1,,0,,0,,0,
2024-08-08 02:27:30,52.1,,0,,0,,0,
2024-08-08 02:27:40,38.7,,0,,0,,0,
2024-08-08 02:27:50,38.7,,0,,0,,0,
2024-08-08 02:28:00,38.7,,0,,0,,0,
2024-08-08 02:28:10,0,,0,,0,,0,
2024-08-08 02:28:20,0,,0,,0,,0,
2024-08-08 02:28:30,0,,0,,0,,0,
2024-08-08 02:28:40,0,,0,,0,,0,
2024-08-08 02:28:50,0,,0,,0,,0,
2024-08-08 02:29:00,0,,0,,0,,0,
2024-08-08 02:29:10,0,,0,,0,,0,
2024-08-08 02:29:20,0,,0,,0,,0,
2024-08-08 02:29:30,0,,0,,0,,0,
2024-08-08 02:29:40,0,,0,,0,,0,
2024-08-08 02:29:50,0,,0,,0,,0,
2024-08-08 02:30:00,0,,0,,0,,0,
2024-08-08 02:30:10,0,,0,,0,,0,
2024-08-08 02:30:20,0,,0,,0,,0,
